SUMLEV,COUNTY,PLACE,TRACT,BLOCK,UA,UATYPE,ZCTA,SDELM,SDSEC,SDUNI,POP100,HU100,INTPTLAT,INTPTLON,tot_pop,one_race,P0010003,P0010004,P0010005,P0010006,P0010007,P0010008,two_races,three_races,four_races,five_races,six_races
140,113,,013400,,,,,,,,2068,792,32.902116,-96.8113847,2068,1917,1687,22,8,170,0,30,151,0,2,0,0
140,113,,013500,,,,,,,,2562,915,32.9023925,-96.828527,2562,2388,2191,43,2,135,0,17,174,0,0,0,0
140,113,,013605,,,,,,,,5709,2065,32.9699569,-96.7749458,5709,5069,4494,184,28,206,3,154,640,0,1,1,0
140,113,,013606,,,,,,,,5434,2570,32.9561423,-96.7953513,5434,4663,3186,629,35,214,0,599,771,2,1,0,0
140,113,,013607,,,,,,,,3538,1334,32.9563121,-96.7778012,3538,3203,2625,189,25,120,3,241,335,0,3,0,0
140,113,,013608,,,,,,,,2570,1122,32.9387313,-96.7951918,2570,2351,2105,54,4,152,0,36,219,2,0,0,0
140,113,,013609,,,,,,,,3993,1326,32.9451758,-96.7772237,3993,3268,1824,544,21,124,0,755,725,0,1,1,0
140,113,,013610,,,,,,,,4797,1810,32.9322928,-96.7777134,4797,3829,2402,331,53,181,1,861,968,0,4,0,0
140,113,,013611,,,,,,,,2887,1607,32.9779621,-96.8140173,2887,2683,2237,203,12,149,3,79,204,0,4,0,0
140,113,,013615,,,,,,,,5351,2684,32.9328197,-96.8082826,5351,4354,1314,1200,77,150,11,1602,997,3,3,0,0
140,113,,013617,,,,,,,,2953,1292,32.9818502,-96.7960964,2953,2668,2130,206,12,213,0,107,285,0,0,0,0
140,113,,013618,,,,,,,,3271,1431,32.9825622,-96.7764651,3271,2911,2093,234,22,397,0,165,360,2,4,0,0
140,113,,013619,,,,,,,,5414,2181,32.9706285,-96.7951314,5414,4832,4146,189,27,311,0,159,582,0,2,0,0
140,113,,013620,,,,,,,,6205,4429,32.961721,-96.8173231,6205,5516,3518,1087,24,555,12,320,689,0,6,1,0
140,113,,013621,,,,,,,,4423,2551,32.9605446,-96.8087578,4423,3788,1899,1017,37,221,2,612,635,5,3,0,0
140,113,,013622,,,,,,,,2672,1757,32.9496147,-96.8110809,2672,2348,1423,517,11,201,4,192,324,0,2,0,0
140,113,,013624,,,,,,,,4106,2433,32.9470837,-96.8188065,4106,3536,1316,1308,27,463,5,417,570,0,5,0,0
140,113,,013625,,,,,,,,2860,1490,32.9432154,-96.8203727,2860,2474,745,929,40,213,3,544,386,0,3,0,0
140,113,,013626,,,,,,,,3003,1792,32.9352665,-96.8173761,3003,2261,861,658,37,272,1,432,742,1,3,0,0
140,113,,013627,,,,,,,,1585,944,32.9744784,-96.8269049,1585,1358,706,377,9,122,2,142,227,2,1,0,0
140,113,,013628,,,,,,,,6306,4552,32.9492694,-96.8237394,6306,5425,3370,845,48,597,7,558,881,0,7,0,0
140,113,,013629,,,,,,,,2217,1251,32.9411517,-96.8109604,2217,1892,701,554,21,113,0,503,325,0,0,1,0
140,113,,013630,,,,,,,,2154,1375,32.9444788,-96.8067075,2154,1857,786,589,6,185,3,288,297,0,4,0,0
140,113,,013631,,,,,,,,2097,1021,32.940218,-96.8057467,2097,1702,362,502,19,45,1,773,395,0,1,0,0
140,113,,013715,,,,,,,,2338,646,32.9499752,-96.8763847,2338,1683,693,100,63,114,2,711,655,0,0,0,0
140,113,,013716,,,,,,,,5078,1955,32.9695313,-96.905794,5078,4095,2123,358,71,668,1,874,983,0,2,0,0
140,113,,013717,,,,,,,,2671,916,32.9590524,-96.9017557,2671,1917,687,102,38,137,0,953,754,0,1,0,0
140,113,,013718,,,,,,,,4579,1461,32.9601862,-96.8917345,4579,3275,986,237,131,225,11,1685,1304,2,1,0,0
140,113,,013719,,,,,,,,4257,1779,32.9828926,-96.9173439,4257,3738,1430,387,54,1580,5,282,519,1,6,0,0
140,113,,013720,,,,,,,,5613,2071,32.9809456,-96.8867773,5613,4306,1984,470,64,512,2,1274,1307,5,0,0,0
140,113,,013721,,,,,,,,5988,2428,32.9763628,-96.8715328,5988,5190,3480,495,37,817,3,358,798,0,0,0,0
140,113,,013722,,,,,,,,4640,2451,32.9799682,-96.8535275,4640,3953,1863,1061,65,394,0,570,687,0,1,0,0
140,113,,013725,,,,,,,,3748,1914,32.962635,-96.8463692,3748,3055,1470,648,50,148,1,738,693,2,2,2,0
140,113,,013726,,,,,,,,2854,1508,32.9449052,-96.848552,2854,2318,1512,255,22,188,0,341,536,0,4,0,0
140,113,,013727,,,,,,,,3790,2409,32.9667888,-96.8383203,3790,3404,1930,934,27,273,0,240,386,0,1,0,1
140,113,,013728,,,,,,,,5064,1575,32.9425435,-96.8819165,5064,3545,1636,212,62,104,0,1531,1519,1,4,0,0
140,113,,013729,,,,,,,,7353,2512,32.9475715,-96.8958139,7353,5074,2360,329,147,242,0,1996,2279,0,5,0,0
140,113,,013804,,,,,,,,3404,1279,32.9206409,-96.8612613,3404,2859,1758,172,45,191,0,693,545,0,5,1,0
140,113,,013805,,,,,,,,4101,2552,32.9366961,-96.8517265,4101,3356,1644,749,36,338,1,588,745,0,6,0,0
140,113,,013806,,,,,,,,3628,2640,32.934965,-96.8377949,3628,3186,1544,832,20,538,2,250,442,3,6,1,0
140,113,,013807,,,,,,,,2778,1045,32.9299436,-96.8661372,2778,2242,1582,47,31,100,0,482,536,1,3,0,0
140,113,,013808,,,,,,,,2856,1435,32.944017,-96.8644563,2856,2548,2062,152,28,84,0,222,308,1,0,0,0
140,113,,013901,,,,,,,,3283,976,32.9315311,-96.8960363,3283,2307,1033,43,81,35,0,1115,976,0,0,0,0
140,113,,013902,,,,,,,,4278,1646,32.9315145,-96.8817015,4278,3332,2195,74,80,61,2,920,946,0,4,0,0
140,113,,014001,,,,,,,,4274,1939,32.9173239,-96.8866073,4274,3632,2295,201,41,305,2,788,642,0,1,0,0
140,113,,014002,,,,,,,,1985,1646,32.9439955,-96.9200945,1985,1744,847,333,8,429,1,126,241,0,3,0,0
140,113,,014119,,,,,,,,4655,1689,32.9585722,-96.9846196,4655,4067,2938,173,19,743,0,194,588,0,1,0,0
140,113,,014120,,,,,,,,5177,1853,32.9607963,-96.9669677,5177,4625,3328,159,28,994,0,116,552,0,4,0,0
140,113,,014121,,,,,,,,5466,2769,32.958913,-96.9448755,5466,4814,2218,941,23,1199,10,423,652,1,12,2,0
140,113,,014123,,,,,,,,6234,1968,32.9821055,-96.960804,6234,5600,3424,172,24,1840,6,134,634,0,4,0,0
140,113,,014124,,,,,,,,4971,1810,32.9177986,-96.9906614,4971,4402,1938,329,18,2018,0,99,569,0,1,0,0
140,113,,014126,,,,,,,,6994,2267,32.9527459,-97.009458,6994,6079,3693,201,41,1718,3,423,915,0,2,0,0
140,113,,014128,,,,,,,,4257,1663,32.9342794,-96.9594948,4257,3953,1000,257,16,2541,0,139,304,0,0,0,0
140,113,,014130,,,,,,,,5185,2320,32.9222447,-96.9448806,5185,4853,1387,623,14,2630,4,195,332,0,6,0,0
140,113,,014132,,,,,,,,2628,1157,32.9430347,-96.9467545,2628,2413,709,707,6,921,0,70,215,0,0,0,0
140,113,,014134,,,,,,,,4156,1459,32.98231,-96.982954,4156,3693,1856,176,15,1506,2,138,463,0,1,0,0
140,113,,014135,,,,,,,,4809,1775,32.9736434,-96.9825126,4809,4279,2233,349,20,1486,2,189,530,0,4,1,0
140,113,,014138,,,,,,,,4621,2106,32.89948,-96.9341133,4621,4289,1150,413,21,2594,0,111,332,2,3,0,0
140,113,,014139,,,,,,,,2949,1304,32.85859,-97.0021333,2949,2586,562,1037,17,638,4,328,363,0,10,0,0
140,113,,014140,,,,,,,,2329,977,32.8621617,-97.0001817,2329,2092,399,630,14,876,2,171,237,3,4,0,0
140,113,,014141,,,,,,,,2144,1154,32.9368454,-96.9487746,2144,1969,674,328,8,876,1,82,175,0,2,0,0
140,113,,014142,,,,,,,,2320,1157,32.9310638,-96.9486071,2320,2114,651,658,16,651,1,137,206,0,3,0,0
140,113,,014143,,,,,,,,4682,2121,32.9000616,-96.9490852,4682,4325,1143,476,21,2550,7,128,357,0,0,1,0
140,113,,014144,,,,,,,,5471,2767,32.889849,-96.9500705,5471,4954,1533,775,22,2368,4,252,517,1,3,0,0
140,113,,014145,,,,,,,,1424,744,32.8587513,-96.9941487,1424,1304,244,642,12,260,0,146,120,1,3,0,0
140,113,,014146,,,,,,,,2257,1012,32.863068,-96.9941549,2257,2040,319,528,6,993,0,194,217,1,4,0,0
140,113,,014147,,,,,,,,2105,988,32.8548998,-97.0145061,2105,1811,356,858,25,292,0,280,294,1,2,0,0
140,113,,014148,,,,,,,,3367,1351,32.8451884,-97.0153878,3367,3030,578,905,15,1184,3,345,337,0,3,0,0
140,113,,014149,,,,,,,,3647,1587,32.9244157,-96.9604337,3647,3454,604,460,24,2215,5,146,193,0,5,0,0
140,113,,014150,,,,,,,,1676,501,32.9220315,-96.974191,1676,1618,141,89,10,1354,0,24,58,0,2,0,0
140,113,,014151,,,,,,,,4424,1745,32.9010855,-96.9764025,4424,4241,436,315,19,3338,1,132,183,0,3,1,0
140,113,,014152,,,,,,,,3369,1719,32.9009096,-96.9635553,3369,3067,621,473,24,1780,6,163,302,3,1,0,0
140,113,,014153,,,,,,,,3982,1267,32.8460325,-96.9982485,3982,3234,1247,535,100,404,9,939,748,4,4,0,0
140,113,,014154,,,,,,,,3525,1034,32.8483636,-97.0052508,3525,2888,919,762,25,555,6,621,637,1,0,0,0
140,113,,014155,,,,,,,,5437,2395,32.9417075,-96.9592168,5437,5063,955,633,29,3274,3,169,374,0,1,0,0
140,113,,014156,,,,,,,,4158,1282,32.9399259,-96.9646315,4158,3952,554,140,6,3198,0,54,206,0,0,0,0
140,113,,014157,,,,,,,,1914,1231,32.938367,-96.9764148,1914,1769,676,354,9,640,7,83,145,0,1,0,0
140,113,,014158,,,,,,,,3090,1435,32.8714044,-96.9821066,3090,2669,467,1254,18,480,21,429,421,0,2,0,0
140,113,,014159,,,,,,,,3014,841,32.8956369,-96.9859121,3014,2959,122,76,13,2724,0,24,55,0,0,0,0
140,113,,014160,,,,,,,,2760,1149,32.8749903,-96.9978618,2760,2503,649,574,18,1115,4,143,257,1,0,0,0
140,113,,014161,,,,,,,,3122,1626,32.8620003,-97.0117301,3122,2842,563,1538,12,362,25,342,280,0,4,0,0
140,113,,014203,,,,,,,,3441,1261,32.8458405,-96.9458494,3441,2662,1595,122,62,144,8,731,779,0,0,1,0
140,113,,014204,,,,,,,,2905,850,32.8479426,-96.9243531,2905,2204,797,358,61,499,1,488,701,1,1,0,0
140,113,,014205,,,,,,,,1925,803,32.8568657,-96.9400304,1925,1720,1192,91,8,383,2,44,205,0,0,0,0
140,113,,014207,,,,,,,,2656,2120,32.8722973,-96.9413079,2656,2349,1164,500,10,510,6,159,307,0,1,0,0
140,113,,014208,,,,,,,,2706,2027,32.8641543,-96.9353853,2706,2344,1294,463,16,412,0,159,362,0,6,0,1
140,113,,014209,,,,,,,,4047,2942,32.8641662,-96.9278773,4047,3544,1769,808,18,704,3,242,503,1,3,0,0
140,113,,014306,,,,,,,,5978,1814,32.8438639,-96.9845911,5978,4513,1861,314,134,228,19,1957,1465,3,1,0,0
140,113,,014308,,,,,,,,4275,1529,32.8436057,-96.9549971,4275,3299,976,575,133,277,3,1335,976,1,5,0,0
140,113,,014309,,,,,,,,5000,1932,32.8569586,-96.9895437,5000,4087,806,1276,99,628,23,1255,913,10,3,1,0
140,113,,014310,,,,,,,,4965,2105,32.8580258,-96.9849976,4965,4233,1465,1518,57,542,11,640,732,0,3,0,0
140,113,,014313,,,,,,,,3582,1682,32.8768868,-96.9523227,3582,3225,1154,610,30,1296,0,135,357,0,5,0,0
140,113,,014314,,,,,,,,3103,1482,32.8647177,-96.9659315,3103,2767,1439,501,29,593,5,200,336,0,1,0,0
140,113,,014315,,,,,,,,3166,1127,32.8402781,-96.9670277,3166,2301,988,122,70,83,0,1038,865,0,2,0,0
140,113,,014316,,,,,,,,3918,1324,32.8484492,-96.970566,3918,3091,1582,158,86,111,5,1149,827,0,1,0,0
140,113,,014317,,,,,,,,1647,932,32.8566383,-96.9522879,1647,1378,646,348,4,245,0,135,269,0,2,1,0
140,113,,014318,,,,,,,,2817,1040,32.8525296,-96.9601741,2817,2376,1542,204,30,186,5,409,441,0,0,0,0
140,113,,014319,,,,,,,,2664,1161,32.883098,-96.9684361,2664,2466,291,474,14,1553,0,134,198,0,0,1,0
140,113,,014320,,,,,,,,2747,1153,32.8792526,-96.9692515,2747,2588,291,354,18,1802,0,123,159,0,1,0,0
140,113,,014405,,,,,,,,4038,1431,32.8316587,-96.985477,4038,2959,1149,199,93,88,0,1430,1079,0,3,1,0
140,113,,014406,,,,,,,,4686,1622,32.8215923,-96.984733,4686,3663,1367,186,137,84,0,1889,1023,1,6,0,0
140,113,,014407,,,,,,,,5461,2254,32.8308716,-97.0006897,5461,4302,1104,999,111,281,4,1803,1159,1,3,0,0
140,113,,014408,,,,,,,,4373,1737,32.8193642,-96.9986211,4373,3407,1280,724,83,421,5,894,966,4,9,0,0
140,113,,014409,,,,,,,,2396,1170,32.8269307,-97.0255798,2396,1953,443,855,17,122,7,509,443,0,0,0,0
140,113,,014410,,,,,,,,2719,1205,32.8263988,-97.0143017,2719,2335,582,813,19,512,1,408,384,0,4,2,0
140,113,,014501,,,,,,,,3471,1124,32.8315595,-96.9678091,3471,2715,1488,162,87,71,14,893,756,0,1,0,1
140,113,,014502,,,,,,,,4511,1568,32.8221272,-96.9570553,4511,3691,1712,230,99,73,0,1577,820,0,0,1,0
140,113,,014601,,,,,,,,2483,802,32.833224,-96.951831,2483,1910,908,157,62,87,1,695,573,0,1,0,0
140,113,,014602,,,,,,,,4883,1644,32.8263464,-96.9390846,4883,3951,1200,230,113,212,14,2182,932,0,1,0,0
140,113,,014603,,,,,,,,1890,565,32.8223203,-96.9464697,1890,1431,573,100,44,47,10,657,459,0,1,0,0
140,113,,014701,,,,,,,,4669,1662,32.8335681,-96.9259246,4669,3476,1079,240,92,114,2,1949,1193,3,1,0,0
140,113,,014704,,,,,,,,5742,1836,32.8229348,-96.9272549,5742,4692,1771,173,104,139,12,2493,1050,0,1,0,0
140,113,,014903,,,,,,,,3998,1311,32.8116501,-96.9410544,3998,2841,968,136,91,126,0,1520,1157,0,1,0,0
140,113,,015001,,,,,,,,5186,1634,32.8047836,-96.9344275,5186,3670,1252,157,90,121,1,2049,1516,0,1,0,0
140,113,,015002,,,,,,,,3054,949,32.7838924,-96.9433381,3054,2362,919,107,63,250,4,1019,692,0,0,0,0
140,113,,015101,,,,,,,,4319,1363,32.7899055,-96.9482638,4319,3300,1515,238,71,236,4,1236,1019,0,0,1,0
140,113,,015102,,,,,,,,2417,758,32.8049268,-96.9531866,2417,1656,603,124,40,95,2,792,761,0,0,1,0
140,113,,015202,,,,,,,,3525,1224,32.8205372,-96.9707223,3525,2604,898,168,111,46,0,1381,921,0,1,0,0
140,113,,015205,,,,,,,,3983,1262,32.8123295,-96.9680191,3983,2865,986,151,182,31,7,1508,1118,0,0,1,0
140,113,,015206,,,,,,,,4205,1383,32.8052234,-96.9685048,4205,3122,1420,195,96,122,9,1280,1083,0,4,0,0
140,113,,015207,,,,,,,,4022,1340,32.799023,-96.9678376,4022,3041,1633,235,55,399,9,710,981,0,1,0,0
140,113,,015208,,,,,,,,3747,1090,32.7889423,-96.972565,3747,2739,1297,91,78,81,0,1192,1008,0,1,0,0
140,113,,015303,,,,,,,,1973,617,32.8073333,-97.0252164,1973,1527,687,77,22,11,2,728,446,0,7,1,0
140,113,,015304,,,,,,,,3986,1278,32.7852499,-97.006089,3986,3088,1332,121,84,167,8,1376,898,0,0,0,0
140,113,,015305,,,,,,,,4460,1497,32.810085,-96.9854862,4460,3435,1440,428,66,185,3,1313,1025,2,5,0,0
140,113,,015306,,,,,,,,5559,1833,32.7921305,-96.9868327,5559,4532,1892,483,82,1141,3,931,1027,0,5,0,0
140,113,,015403,,,,,,,,3551,1382,32.7554026,-97.0242418,3551,2672,1114,669,44,59,5,781,879,0,0,0,0
140,113,,015404,,,,,,,,4446,1513,32.747319,-97.0277105,4446,3590,974,1189,66,45,5,1311,856,0,3,0,0
140,113,,015405,,,,,,,,2322,1012,32.7689953,-97.0165575,2322,1860,964,508,21,84,5,278,462,0,0,0,0
140,113,,015406,,,,,,,,3505,1624,32.7691908,-97.0316651,3505,2915,1735,612,36,87,6,439,590,0,5,0,0
140,113,,015500,,,,,,,,3604,1308,32.7519839,-97.0067506,3604,2735,1235,316,37,41,0,1106,869,3,0,0,0
140,113,,015600,,,,,,,,5087,1515,32.7543287,-96.9849568,5087,3643,1332,104,88,7,0,2112,1444,0,0,0,0
140,113,,015700,,,,,,,,2499,728,32.75781,-96.9664948,2499,1849,612,31,49,24,1,1132,650,1,2,0,0
140,113,,015900,,,,,,,,3509,1279,32.7362108,-96.969213,3509,2757,1228,541,45,60,0,883,752,0,0,0,0
140,113,,016001,,,,,,,,4624,1387,32.7368833,-97.0095055,4624,3419,1305,197,100,25,0,1792,1205,0,2,0,0
140,113,,016002,,,,,,,,2945,947,32.7359154,-97.001915,2945,2418,1073,318,38,15,0,974,527,0,0,0,0
140,113,,016100,,,,,,,,3867,1693,32.7255127,-97.0251289,3867,3129,1185,1130,26,53,1,734,738,0,1,0,0
140,113,,016201,,,,,,,,4564,1312,32.7266981,-97.0030173,4564,3317,1440,408,56,90,3,1320,1247,0,0,0,1
140,113,,016203,,,,,,,,2189,943,32.7114885,-97.0089127,2189,1939,467,510,50,36,3,873,250,0,2,0,0
140,113,,016204,,,,,,,,4156,1255,32.715938,-97.0034416,4156,3136,1544,159,76,73,5,1279,1020,0,1,0,0
140,113,,016301,,,,,,,,6801,1959,32.7166257,-96.9790616,6801,5075,1502,648,90,437,8,2390,1726,0,0,0,0
140,113,,016302,,,,,,,,2123,602,32.7154768,-96.9900356,2123,1640,574,130,41,103,6,786,483,0,1,0,0
140,113,,016406,,,,,,,,4919,1635,32.7033911,-97.0098443,4919,3796,1239,815,86,143,17,1496,1123,6,3,1,0
140,113,,016407,,,,,,,,6796,2214,32.7040966,-96.9957816,6796,5244,2019,938,124,169,10,1984,1552,0,2,0,0
140,113,,016409,,,,,,,,3848,1454,32.6813268,-96.9872695,3848,3178,1465,872,32,290,18,501,670,0,3,0,0
140,113,,016410,,,,,,,,4264,1399,32.6665334,-97.0264192,4264,3439,1490,926,36,499,1,487,825,0,0,0,0
140,113,,016412,,,,,,,,4487,1480,32.6606965,-96.9928283,4487,3721,1481,1123,27,639,3,448,766,2,1,0,0
140,113,,016414,,,,,,,,2163,982,32.6713019,-97.0106875,2163,1820,469,859,14,274,0,204,343,0,0,1,0
140,113,,016415,,,,,,,,4858,1489,32.6599415,-97.0092593,4858,4052,1513,1312,53,630,4,540,806,2,0,0,0
140,113,,016416,,,,,,,,3116,1004,32.6138476,-97.0253528,3116,2707,718,1178,49,411,3,348,409,0,0,0,0
140,113,,016417,,,,,,,,6213,1933,32.651189,-97.0250058,6213,5095,2062,1280,84,602,6,1061,1118,0,2,0,0
140,113,,016418,,,,,,,,4724,1583,32.6930008,-97.0304445,4724,3980,1176,1518,44,490,14,738,744,0,4,0,0
140,113,,016419,,,,,,,,5520,1658,32.6861079,-97.0208035,5520,4493,1519,1095,116,539,2,1222,1027,0,6,0,0
140,113,,016420,,,,,,,,3168,947,32.6917807,-97.0091952,3168,2550,989,413,56,187,1,904,618,0,0,0,0
140,113,,016421,,,,,,,,3824,1358,32.6968956,-96.9868987,3824,3057,1496,574,52,79,13,843,767,2,10,0,0
140,113,,016511,,,,,,,,4335,1410,32.6256814,-96.9474922,4335,3682,658,2344,42,63,1,574,653,2,0,0,1
140,113,,016513,,,,,,,,5275,1894,32.6352862,-96.9335437,5275,4533,1944,1923,36,145,4,481,742,2,1,0,0
140,113,,016516,,,,,,,,5637,1893,32.6543642,-96.8999549,5637,4628,1575,1424,222,62,7,1338,1009,0,3,0,0
140,113,,016517,,,,,,,,4602,1688,32.6399445,-96.9002982,4602,3798,1158,1517,129,43,0,951,804,0,5,1,0
140,113,,016518,,,,,,,,5350,1777,32.654336,-96.919417,5350,4346,1573,1567,98,50,3,1055,1004,1,5,0,0
140,113,,016519,,,,,,,,2486,832,32.6548606,-96.9344444,2486,1930,1039,394,28,28,0,441,556,1,0,0,0
140,113,,016521,,,,,,,,7794,2476,32.6817117,-96.9570148,7794,6847,2563,3041,60,254,13,916,947,0,0,0,0
140,113,,016522,,,,,,,,3700,1595,32.6016896,-96.9814312,3700,3223,1554,1261,36,71,0,301,477,1,2,0,0
140,113,,016524,,,,,,,,3078,1243,32.5658894,-96.9875796,3078,2721,1663,707,40,137,3,171,357,0,4,0,0
140,113,,016525,,,,,,,,2452,835,32.5692166,-97.0201962,2452,2153,757,1044,7,198,0,147,299,0,1,2,0
140,113,,016526,,,,,,,,3710,1177,32.6403494,-96.9479167,3710,3124,623,1542,65,44,0,850,586,0,0,0,0
140,113,,016527,,,,,,,,4326,1384,32.6398716,-96.9752348,4326,3576,862,1650,55,212,0,797,750,0,2,0,0
140,113,,016528,,,,,,,,4893,1803,32.6568255,-96.951742,4893,4177,1014,2221,41,261,0,640,716,0,1,0,0
140,113,,016529,,,,,,,,3374,1052,32.6198513,-96.9611386,3374,2862,666,1646,40,102,6,402,512,0,4,0,0
140,113,,016530,,,,,,,,4276,1566,32.6167354,-96.9332761,4276,3767,1044,2060,55,112,1,495,509,0,1,8,0
140,113,,016531,,,,,,,,3425,1265,32.6398257,-96.9147108,3425,2850,990,1308,50,49,2,451,575,0,0,0,0
140,113,,016532,,,,,,,,2493,843,32.6258285,-96.9201935,2493,1996,940,476,63,33,3,481,497,0,0,2,0
140,113,,016533,,,,,,,,3862,1152,32.7006236,-96.9225382,3862,3105,910,581,84,261,1,1268,757,0,1,0,0
140,113,,016534,,,,,,,,3588,1140,32.6895222,-96.9012985,3588,3043,515,1391,64,92,4,977,545,0,0,0,0
140,113,,016535,,,,,,,,3757,1468,32.6690853,-96.9171306,3757,3161,1289,1079,57,94,5,637,596,0,2,0,0
140,113,,016536,,,,,,,,3193,934,32.6690986,-96.8999478,3193,2441,878,277,71,23,4,1188,752,0,2,0,0
140,113,,016607,,,,,,,,3643,1904,32.653065,-96.8863253,3643,3447,182,3036,17,20,0,192,196,1,2,1,0
140,113,,016610,,,,,,,,4790,2033,32.6113133,-96.8320976,4790,4464,411,3733,14,36,0,270,326,0,2,0,0
140,113,,016615,,,,,,,,4218,1421,32.5753391,-96.9334073,4218,3732,569,2586,17,56,4,500,486,0,1,1,0
140,113,,016616,,,,,,,,6403,2003,32.5536174,-96.9459566,6403,5679,1197,3485,84,50,1,862,724,5,0,0,0
140,113,,016617,,,,,,,,4514,1726,32.610614,-96.8827205,4514,4158,898,2963,42,80,0,175,356,0,0,0,0
140,113,,016618,,,,,,,,5290,1974,32.6021353,-96.8654463,5290,4788,890,3429,41,68,4,356,502,0,1,0,0
140,113,,016619,,,,,,,,3731,1627,32.6115464,-96.8490569,3731,3418,551,2554,38,6,1,268,313,0,1,0,0
140,113,,016620,,,,,,,,5688,2097,32.5928456,-96.8417041,5688,5196,956,3683,52,45,6,454,492,0,3,0,0
140,113,,016621,,,,,,,,7560,2466,32.5679688,-96.841323,7560,6668,963,4327,68,38,2,1270,892,0,1,1,0
140,113,,016622,,,,,,,,3907,1283,32.5547622,-96.8393158,3907,3527,681,2480,31,16,0,319,380,0,2,2,0
140,113,,016623,,,,,,,,8279,2793,32.5625953,-96.8792671,8279,7390,1314,5057,54,75,2,888,889,0,3,0,0
140,113,,016624,,,,,,,,3436,1201,32.5657927,-96.9172828,3436,3118,515,2236,14,46,0,307,318,0,2,0,0
140,113,,016626,,,,,,,,5019,1754,32.5841769,-96.9422335,5019,4383,890,2731,48,76,1,637,636,1,0,0,5
140,113,,016627,,,,,,,,1657,579,32.5788223,-96.8324298,1657,1452,269,1001,18,20,0,144,205,0,1,0,0
140,113,,016628,,,,,,,,5131,1943,32.5825297,-96.8483146,5131,4778,547,3812,18,24,3,374,353,0,3,0,0
140,113,,016629,,,,,,,,3158,1102,32.5976002,-96.9307816,3158,2809,592,1787,26,37,2,365,349,1,3,0,0
140,113,,016630,,,,,,,,6288,2191,32.6027505,-96.9163638,6288,5668,671,4502,31,95,9,360,620,0,2,0,0
140,113,,016631,,,,,,,,5087,1690,32.5917023,-96.8942627,5087,4691,471,3931,11,52,1,225,396,0,6,0,0
140,113,,016632,,,,,,,,3244,1125,32.5847592,-96.8645774,3244,2974,502,2078,14,17,0,363,270,0,0,0,0
140,113,,016633,,,,,,,,6305,2007,32.5928104,-96.8783551,6305,5869,431,4988,37,65,3,345,436,0,2,0,0
140,113,,016634,,,,,,,,3537,1282,32.6299205,-96.8453327,3537,2807,766,724,81,13,1,1222,730,1,3,0,0
140,113,,016635,,,,,,,,4022,1701,32.6397072,-96.86992,4022,3868,157,3561,13,14,2,121,154,0,0,1,0
140,113,,016636,,,,,,,,2927,1125,32.6257473,-96.8971082,2927,2467,676,1191,25,39,0,536,460,0,0,0,0
140,113,,016637,,,,,,,,3186,1061,32.629173,-96.8870084,3186,2804,399,1838,34,72,0,461,382,1,1,0,0
140,113,,016638,,,,,,,,1983,1010,32.6295891,-96.8758118,1983,1822,395,1265,6,36,0,120,161,1,1,0,0
140,113,,016704,,,,,,,,4485,1520,32.6171958,-96.7758945,4485,4046,466,2932,29,23,4,592,439,0,3,0,0
140,113,,016706,,,,,,,,2513,999,32.6079578,-96.7732991,2513,2273,315,1653,6,4,0,295,240,0,1,0,0
140,113,,016707,,,,,,,,4521,1702,32.6100417,-96.7945997,4521,4273,349,3512,19,36,1,356,248,0,1,0,0
140,113,,016708,,,,,,,,6654,2085,32.6246293,-96.7934756,6654,6333,351,5432,43,30,2,475,321,0,3,0,0
140,113,,016709,,,,,,,,4532,1652,32.637339,-96.765885,4532,3859,672,1987,64,11,5,1120,673,0,3,0,0
140,113,,016710,,,,,,,,4667,1570,32.657844,-96.7641726,4667,4292,305,3340,45,30,0,572,375,1,0,3,0
140,113,,016711,,,,,,,,2421,887,32.6561238,-96.7810043,2421,2244,135,1771,21,18,0,299,177,1,0,0,0
140,113,,016802,,,,,,,,5465,1885,32.5702404,-96.7779081,5465,4871,1114,2968,54,31,2,702,594,0,9,1,0
140,113,,016803,,,,,,,,6580,2437,32.5960911,-96.7639874,6580,5680,1377,3296,62,18,4,923,900,0,6,0,0
140,113,,016805,,,,,,,,2928,1234,32.5977756,-96.8143124,2928,2790,136,2527,9,7,2,109,138,0,3,0,0
140,113,,016806,,,,,,,,5636,1822,32.598139,-96.795875,5636,5236,361,4551,20,12,0,292,400,0,1,0,0
140,113,,016902,,,,,,,,7363,1686,32.6469938,-96.7003825,7363,6578,2022,2828,82,27,1,1618,785,0,1,0,0
140,113,,016903,,,,,,,,6851,2290,32.5891919,-96.6664144,6851,5734,1913,1829,100,18,11,1863,1117,0,1,0,0
140,113,,017005,,,,,,,,4958,1633,32.6501644,-96.6012142,4958,3959,1412,1006,131,15,0,1395,999,0,5,0,0
140,113,,017006,,,,,,,,5698,1376,32.6078256,-96.556351,5698,5144,3465,727,109,40,2,801,554,0,0,1,0
140,113,,017007,,,,,,,,4983,1577,32.6751952,-96.5597152,4983,4094,1967,547,90,6,5,1479,889,0,2,0,0
140,113,,017008,,,,,,,,8361,2582,32.6845535,-96.5379418,8361,6769,2878,1925,111,60,9,1786,1592,0,3,0,0
140,113,,017009,,,,,,,,5842,1594,32.6907005,-96.5666005,5842,3642,1359,252,110,12,2,1907,2200,2,0,0,0
